TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_10,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,TS_F_MDS_10_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_9,SWC_F_MDS_10,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,SWC_F_MDS_9_QC,SWC_F_MDS_10_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20190801,20.073,1,447.648,326.218,1,330.555,1,10.097,1,99.39,1,0,1,1.713,1,0.1959791458333333,1,193.05879166666668,1,642.1111993854166,1,200.67409572083332,1,52.11761875,1,410.6870833333333,1,392.278,1,17.092,17.456,17.382,16.852,16.175,15.432,12.213,10.001,12.213,10.001,1,1,1,1,1,1,1,1,1,1,5.572,9.445,10.182,8.9,6.867,6.231,4.207,5.724,4.207,5.724,1,1,1,1,1,1,1,1,1,1,-9999,-9999,128.088,-9999,-9999,-9999,-9999,7.68749,38.8954,-9999,-9999,-9999,-9999,4.73503,-5.51486,0.875,0.490097,-5.58739,-5.44435,-5.2684,0.875,0.895833,0.729167,7.48105,5.99674,7.39658,7.48576,13.0061,11.5694,12.7399,13.0771,7.84349,7.83056,8.67029,9.32815,12.0858,11.9572,12.6694,12.9266,-9999,-9999
20190802,21.551,1,445.734,303.65,1,353.982,1,11.906,1,99.182,1,0,1,2.938,1,0.3652009166666667,1,188.76106249999998,1,607.3173645,1,228.6845401,1,48.474701874999994,1,419.681875,1,390.789,1,17.587,17.822,17.621,16.886,16.047,15.328,12.262,10.061,12.262,10.061,1,1,1,1,1,1,1,1,1,1,5.132,8.438,9.446,8.393,6.821,6.167,4.154,5.652,4.154,5.652,1,1,1,1,1,1,1,1,1,1,-9999,-9999,120.018,-9999,-9999,-9999,-9999,8.26685,24.8486,-9999,-9999,-9999,-9999,3.7243,-4.61916,0.979167,0.544574,-4.6393,-4.26284,-4.20367,0.916667,0.979167,1,7.14445,6.02971,6.99167,7.14369,11.4073,10.8181,11.34,11.6653,6.31147,6.19595,7.14334,8.15301,10.2028,10.1435,10.611,11.2331,-9999,-9999
20190803,22.171,1,443.782,279.234,1,371.464,1,7.481,1,98.905,1,0,1,2.716,1,0.3335462708333334,1,178.78783125000004,1,564.6379870770834,1,243.50259879583334,1,44.39712333333333,1,426.7910416666667,1,391.38,1,18.478,18.53,18.184,17.172,16.064,15.196,12.289,10.108,12.289,10.108,1,1,1,1,1,1,1,1,1,1,4.821,7.163,8.761,7.934,6.765,6.103,4.161,5.519,4.161,5.519,1,1,1,1,1,1,1,1,1,1,-9999,-9999,95.1627,-9999,-9999,-9999,-9999,6.33817,42.9434,-9999,-9999,-9999,-9999,4.21868,-4.12151,0.9375,0.443864,-4.52258,-4.09938,-3.95064,0.75,0.875,0.875,6.64671,6.01225,6.51288,6.64671,10.6867,10.4464,10.6479,11.4527,4.13055,4.07501,4.7566,6.58915,8.39097,8.39097,8.82161,10.1221,-9999,-9999
20190804,20.529,1,441.793,282.869,1,355.778,1,6.788,1,98.868,1,0,1,2.594,1,0.2864803541666667,1,175.8729079166667,1,561.3135234,1,233.33875400000002,1,45.55526770833333,1,416.50666666666666,1,398.597,1,18.518,18.803,18.518,17.505,16.17,15.201,12.343,10.201,12.343,10.201,1,1,1,1,1,1,1,1,1,1,4.616,6.28,8.219,7.602,6.576,5.86,4.215,5.475,4.215,5.475,1,1,1,1,1,1,1,1,1,1,-9999,-9999,80.1827,-9999,-9999,-9999,-9999,5.7122,50.8224,-9999,-9999,-9999,-9999,3.82093,-4.37992,0.979167,0.428396,-4.60731,-4.15503,-3.90361,0.6875,0.833333,0.979167,5.84046,5.6899,5.84041,5.88093,9.74408,9.68571,9.88006,10.8085,1.48922,1.45528,2.03618,4.15027,7.14061,7.0847,7.53733,8.99328,-9999,-9999
20190805,21.249,1,439.767,268.04,1,378.627,1,6.328,1,98.32,1,0.7,1,3.506,1,0.49379899999999993,1,181.9079563,1,542.0230047291667,1,273.10744631458334,1,42.17753625,1,422.07312500000006,1,392.365,1,18.765,18.845,18.543,17.547,16.249,15.317,12.355,10.269,12.355,10.269,1,1,1,1,1,1,1,1,1,1,4.442,6.329,7.646,7.165,6.553,5.729,4.231,5.389,4.231,5.389,1,1,1,1,1,1,1,1,1,1,-9999,-9999,80.24,-9999,-9999,-9999,-9999,6.17329,19.8208,-9999,-9999,-9999,-9999,4.25,-4.97155,0.979167,0.451237,-5.00586,-4.83899,-4.57812,0.979167,0.75,0.895833,5.34428,5.33964,5.53453,5.85989,10.1801,10.0808,10.1915,10.9349,1.24144,1.24144,1.63989,3.03028,6.63253,6.63253,6.89116,7.91682,-9999,-9999
20190806,20.81,1,437.705,294.226,1,362.912,1,6.838,1,97.993,1,0,1,2.643,1,0.367207813,1,190.4223604166667,1,584.4309847708333,1,215.02991327708332,1,45.88874437499999,1,420.0977083333334,1,395.915,1,19.161,19.229,18.909,17.789,16.36,15.389,12.363,10.303,12.363,10.303,1,1,1,1,1,1,1,1,1,1,4.291,6.45,7.236,6.849,6.454,5.643,4.486,5.349,4.486,5.349,1,1,1,1,1,1,1,1,1,1,-9999,-9999,97.6138,-9999,-9999,-9999,-9999,7.38744,59.383,-9999,-9999,-9999,-9999,4.39344,-4.26041,0.979167,0.41942,-4.81048,-4.27707,-4.06113,0.8125,0.979167,0.979167,4.73225,4.73141,4.95572,5.65636,8.79338,8.71688,9.20421,10.5955,2.59785,1.74235,2.46687,2.92648,8.17281,7.83857,8.04602,8.27795,-9999,-9999
20190807,21.458,1,435.606,288.496,1,381.697,1,9.061,1,97.922,1,0.6,1,3.102,1,0.4280169166666667,1,200.8250375,1,576.7139455,1,198.4540021,1,44.86944270833334,1,424.0116666666666,1,396.841,1,18.933,19.056,18.772,17.786,16.445,15.399,12.451,10.377,12.451,10.377,1,1,1,1,1,1,1,1,1,1,4.131,6.874,6.779,6.52,6.297,5.52,4.494,5.276,4.494,5.276,1,1,1,1,1,1,1,1,1,1,-9999,-9999,99.7281,-9999,-9999,-9999,-9999,7.25738,25.8538,-9999,-9999,-9999,-9999,4.61214,-3.63091,0.979167,0.446404,-3.79436,-3.55983,-3.4696,0.9375,0.791667,0.979167,4.75182,4.83708,5.17165,5.66989,8.22143,8.33821,8.58869,9.35818,3.75019,2.14417,3.53163,3.75019,7.9004,6.94309,7.70905,7.87522,-9999,-9999
20190808,19.411,1,433.472,277.382,1,361.994,1,7.228,1,97.842,1,3.8,1,4.007,1,0.5234002916666666,1,182.4151125,1,540.6277256958333,1,232.3889791,1,44.94716354166667,1,411.52270833333336,1,396.258,1,18.826,19.16,18.963,17.948,16.521,15.416,12.499,10.423,12.499,10.423,1,1,1,1,1,1,1,1,1,1,4.855,6.141,6.55,6.295,6.3,5.396,4.606,5.284,4.606,5.284,1,1,1,1,1,1,1,1,1,1,-9999,-9999,107.129,-9999,-9999,-9999,-9999,6.65602,42.6481,-9999,-9999,-9999,-9999,4.66724,-4.66845,0.979167,0.391202,-4.91241,-4.69163,-4.61667,0.833333,0.666667,1,4.89295,4.90021,5.12759,5.50842,9.52022,9.57812,9.69398,10.3064,3.59533,3.28416,3.53178,3.66514,8.43739,8.15667,8.30923,8.42656,-9999,-9999
20190809,18.393,1,431.303,304.305,1,330.121,1,8.062,1,98.272,1,0,1,4.821,1,0.5967281249999999,1,177.70180416666668,1,591.2816121,1,193.7009185,1,51.18439166666667,1,404.66916666666674,1,396.033,1,17.543,18.074,18.144,17.55,16.503,15.486,12.523,10.449,12.523,10.449,1,1,1,1,1,1,1,1,1,1,4.483,6.076,6.356,6.224,6.233,5.393,4.521,5.209,4.521,5.209,1,1,1,1,1,1,1,1,1,1,-9999,-9999,93.3051,-9999,-9999,-9999,-9999,6.03632,43.6886,-9999,-9999,-9999,-9999,4.9966,-4.22792,0.958333,0.413862,-5.2211,-4.86982,-4.5143,0.520833,0.583333,1,5.14117,5.04812,5.18188,5.51409,9.66453,9.60842,9.76066,10.5175,4.12349,4.10252,4.23615,4.55779,9.63794,9.50975,9.61205,9.6973,-9999,-9999
20190810,19.37,1,429.099,287.991,1,335.579,1,8.94,1,98.651,1,0,1,3.681,1,0.3707023333333333,1,166.48572916666666,1,569.1697467,1,184.46418461041665,1,47.5478125,1,408.61270833333333,1,396.397,1,17.275,17.623,17.644,17.112,16.326,15.454,12.547,10.536,12.547,10.536,1,1,1,1,1,1,1,1,1,1,4.216,6.459,6.166,6.339,6.095,5.35,4.642,5.33,4.642,5.33,1,1,1,1,1,1,1,1,1,1,-9999,-9999,95.0201,-9999,-9999,-9999,-9999,6.08621,37.5356,-9999,-9999,-9999,-9999,4.45903,-3.54884,0.979167,0.417668,-5.07886,-4.11441,-3.67651,0.5625,0.75,0.979167,5.63241,5.29822,5.52278,5.66459,9.31326,9.16202,9.33656,10.495,5.74744,5.74202,5.96194,6.23077,9.78844,9.779,9.86245,9.98152,-9999,-9999
20190811,21.384,1,426.862,298.653,1,354.315,1,9.006,1,98.701,1,0,1,4.018,1,0.4836372500000001,1,182.67656250000002,1,593.4509888729166,1,198.85126282708336,1,48.73410416666666,1,420.71937499999996,1,391.751,1,18,18.093,17.851,17.056,16.14,15.396,12.572,10.551,12.572,10.551,1,1,1,1,1,1,1,1,1,1,4.017,5.988,6.064,6.583,6.05,5.175,4.577,5.726,4.577,5.726,1,1,1,1,1,1,1,1,1,1,-9999,-9999,83.4627,-9999,-9999,-9999,-9999,6.6107,41.2129,-9999,-9999,-9999,-9999,4.29743,-3.72474,1,0.423693,-4.01078,-3.84668,-3.77899,0.833333,1,0.916667,6.27674,5.51994,5.88431,6.27734,10.0881,9.46287,9.67115,10.0334,7.49813,7.40772,7.58647,8.03169,10.2038,10.1498,10.1944,10.7605,-9999,-9999
20190812,21.241,1,424.592,286.904,1,357.23,1,10.833,1,98.421,1,0,1,2.566,1,0.3453935833333333,1,176.69215416666665,1,582.3820283229167,1,221.03514165833334,1,44.69998514583333,1,421.9958333333334,1,396.152,1,18.348,18.503,18.228,17.293,16.132,15.368,12.594,10.626,12.594,10.626,1,1,1,1,1,1,1,1,1,1,3.879,5.403,5.867,6.397,6.099,5.025,4.533,5.898,4.533,5.898,1,1,1,1,1,1,1,1,1,1,-9999,-9999,105.342,-9999,-9999,-9999,-9999,6.61004,58.3483,-9999,-9999,-9999,-9999,5.82275,-2.78434,1,0.412401,-3.01885,-2.83646,-2.66955,0.708333,1,1,6.28892,5.46517,5.98766,6.31698,9.14792,8.45255,8.8978,9.06747,8.06889,7.0334,7.82542,8.48766,9.31263,9.0077,9.27245,9.55369,-9999,-9999
20190813,18.301,1,422.287,133.659,1,367.319,1,7.813,1,98.441,1,0.1,1,2.664,1,0.2861047291666667,1,75.03857916666666,1,277.1064176,1,261.50138507291666,1,22.471604583333335,1,402.84708333333333,1,399.836,1,17.321,17.831,17.876,17.225,16.155,15.364,12.621,10.685,12.621,10.685,1,1,1,1,1,1,1,1,1,1,3.775,4.778,5.72,6.327,5.967,4.801,4.533,6.145,4.533,6.145,1,1,1,1,1,1,1,1,1,1,-9999,-9999,57.7635,-9999,-9999,-9999,-9999,4.77789,0.163212,-9999,-9999,-9999,-9999,2.83856,-1.51448,0.958333,0.375216,-2.21957,-1.80631,-1.51448,0.479167,1,0.958333,5.68925,5.20974,5.63532,5.76211,7.66022,6.99005,7.26089,7.54081,7.06801,5.2907,6.957,7.74436,6.90893,6.19053,6.8046,7.26513,-9999,-9999
20190814,18.031,1,419.951,318.493,1,325.449,1,7.538,1,98.808,1,0,1,3.032,1,0.313493563,1,188.0747666666667,1,627.1359875708333,1,162.97656857708333,1,51.68649063,1,403.33354166666663,1,395.558,1,16.951,17.338,17.348,16.84,16.069,15.335,12.707,10.69,12.707,10.69,1,1,1,1,1,1,1,1,1,1,3.717,4.53,5.629,6.361,5.985,4.796,4.464,6.074,4.464,6.074,1,1,1,1,1,1,1,1,1,1,-9999,-9999,64.7238,-9999,-9999,-9999,-9999,7.73079,79.9141,-9999,-9999,-9999,-9999,5.28075,-3.64817,0.895833,0.435146,-4.58412,-3.87839,-3.53332,0.645833,0.729167,0.916667,5.45593,5.14379,5.45593,5.57551,9.28814,8.91213,9.23806,9.52406,5.30841,3.77817,5.2847,6.69906,9.57642,8.93374,9.69681,11.2345,-9999,-9999
20190815,17.307,1,417.583,206.368,1,349.309,1,5.109,1,98.824,1,0,1,2.719,1,0.29114508333333333,1,121.750525,1,411.8737065145833,1,254.8816423,1,34.168508895833334,1,399.1816666666667,1,391.534,1,16.716,17.14,17.182,16.662,15.936,15.2,12.719,10.772,12.719,10.772,1,1,1,1,1,1,1,1,1,1,3.657,4.511,5.586,6.233,5.913,4.752,4.407,6.202,4.407,6.202,1,1,1,1,1,1,1,1,1,1,-9999,-9999,50.4669,-9999,-9999,-9999,-9999,5.30114,39.9457,-9999,-9999,-9999,-9999,4.37431,-3.22235,0.979167,0.400459,-3.66968,-3.53434,-3.33082,0.6875,1,1,5.17415,5.0505,5.18057,5.34016,8.74034,8.3274,8.59418,8.77261,3.94784,2.60219,4.07534,5.58191,8.05422,7.40073,7.93664,8.93593,-9999,-9999
20190816,18.601,1,415.184,238.312,1,352.713,1,7.44,1,98.502,1,0.6,1,2.665,1,0.27254016666666664,1,145.24054166666664,1,506.4734571675556,0.9375,258.0498018326667,0.9375,38.960706458333334,1,406.153125,1,391.026,1,16.63,16.926,16.888,16.397,15.774,15.13,12.728,10.834,12.728,10.834,1,1,1,1,1,1,1,1,1,1,3.615,4.385,5.448,6.088,5.792,4.674,4.395,5.907,4.395,5.907,1,1,1,1,1,1,1,1,1,1,-9999,-9999,63.1122,-9999,-9999,-9999,-9999,5.30484,37.8344,-9999,-9999,-9999,-9999,4.66513,-3.44098,1,0.459356,-3.52925,-3.44098,-3.21639,1,1,0.833333,5.13592,5.0987,5.21244,5.34018,8.66517,8.29708,8.45127,8.7096,3.26386,3.21292,3.58136,4.21517,7.9478,7.89724,8.17525,8.78481,-9999,-9999
20190817,20.064,1,412.753,223.967,1,375.111,1,6.811,1,98.261,1,0.3,1,2.797,1,0.312014219,1,148.1684888,1,483.55795662909094,0.9166666666666666,259.29520686886366,0.9166666666666666,36.84569563,1,413.6722916666667,1,395.99,1,17.872,17.845,17.5,16.599,15.716,15,12.74,10.875,12.74,10.875,1,1,1,1,1,1,1,1,1,1,3.616,4.357,5.482,5.983,5.712,4.621,4.375,5.227,4.375,5.227,1,1,1,1,1,1,1,1,1,1,-9999,-9999,58.0215,-9999,-9999,-9999,-9999,4.76163,35.9513,-9999,-9999,-9999,-9999,4.40664,-3.27191,0.958333,0.387247,-3.38422,-3.31636,-3.22431,0.9375,0.916667,0.9375,5.10828,5.16376,5.22066,5.26365,8.5163,8.34139,8.5245,8.60097,3.00482,2.88037,3.41028,3.89994,7.80427,7.57931,8.06552,8.40333,-9999,-9999
20190818,21.026,1,410.293,190.592,1,371.827,1,5.83,1,98.032,1,0.2,1,4.438,1,0.6234683958333334,1,109.82241666666668,1,394.9009686410639,0.9791666666666666,262.48200514914896,0.9791666666666666,32.364230416666665,1,419.4852083333333,1,405.216,1,17.985,17.928,17.664,16.798,15.749,14.997,12.742,10.898,12.742,10.898,1,1,1,1,1,1,1,1,1,1,3.567,4.35,5.44,6.097,5.622,4.6,4.34,5.335,4.34,5.335,1,1,1,1,1,1,1,1,1,1,-9999,-9999,66.4394,-9999,-9999,-9999,-9999,5.36793,18.3238,-9999,-9999,-9999,-9999,3.83614,-2.98538,0.854167,0.398924,-2.98538,-2.94451,-2.67308,0.854167,0.729167,1,4.9904,5.12423,5.14335,5.19728,7.93643,7.88514,8.07071,8.14255,3.11375,2.99964,3.32839,3.50798,6.67549,6.5517,6.91906,7.09099,-9999,-9999
20190819,19.72,1,407.803,306.115,1,324.053,1,10.949,1,98.682,1,0,1,3.353,1,0.36426181250000006,1,167.14801458333332,1,682.5753087964285,0.875,163.15878377714284,0.875,50.01403958333333,1,411.9452083333333,1,395.342,1,17.68,17.881,17.727,16.887,15.773,15,12.745,10.928,12.745,10.928,1,1,1,1,1,1,1,1,1,1,3.514,4.273,5.295,6.028,5.583,4.533,4.3,5.378,4.3,5.378,1,1,1,1,1,1,1,1,1,1,-9999,-9999,93.001,-9999,-9999,-9999,-9999,6.80574,54.45,-9999,-9999,-9999,-9999,5.96275,-3.77218,0.958333,0.41679,-3.94477,-3.76382,-3.69321,0.9375,0.958333,0.958333,4.6282,4.72374,4.75817,4.82392,8.41069,8.43979,8.52233,8.68141,3.40991,3.33726,3.45438,3.61415,7.76712,7.71382,7.8722,7.96654,-9999,-9999
20190820,21.274,1,405.284,285.33,1,339.007,1,11.176,1,98.671,1,0,1,3.05,1,0.29118339583333336,1,156.18625833333334,1,589.2384104265217,0.9583333333333334,206.20482840717384,0.9583333333333334,46.855297916666665,1,420.2466666666666,1,393.645,1,17.629,17.722,17.495,16.749,15.767,14.997,12.744,10.939,12.744,10.939,1,1,1,1,1,1,1,1,1,1,3.455,4.264,5.245,5.94,5.594,4.398,4.394,5.312,4.394,5.312,1,1,1,1,1,1,1,1,1,1,-9999,-9999,76.3655,-9999,-9999,-9999,-9999,5.754,45.6201,-9999,-9999,-9999,-9999,5.04441,-3.36941,0.9375,0.414745,-3.46278,-3.36941,-3.24862,0.958333,0.9375,0.9375,4.5623,4.60253,4.68311,4.74407,8.02508,7.96838,8.05499,8.20705,4.82007,4.72952,4.85804,5.04249,7.98592,7.8963,8.01412,8.18403,-9999,-9999
20190821,18.85,1,402.736,229.796,1,349.663,1,7.147,1,98.448,1,0,1,3.507,1,0.46071689583333336,1,132.26130833333335,1,487.1099848726668,0.9375,243.9163370937778,0.9375,38.13330583333333,1,408.16291666666666,1,400.274,1,17.545,17.832,17.666,16.847,15.761,14.994,12.759,11.016,12.759,11.016,1,1,1,1,1,1,1,1,1,1,3.422,4.263,5.19,5.837,5.531,4.349,4.459,5.26,4.459,5.26,1,1,1,1,1,1,1,1,1,1,-9999,-9999,51.649,-9999,-9999,-9999,-9999,4.54629,46.8896,-9999,-9999,-9999,-9999,5.03314,-3.15875,1,0.439191,-3.16249,-3.14059,-3.08961,0.979167,1,1,4.2408,4.3285,4.35729,4.41748,7.43504,7.43504,7.47209,7.53305,4.9123,4.58024,4.88479,4.96191,7.81734,7.46165,7.80628,7.9533,-9999,-9999
20190822,15.393,1,400.16,245.182,1,315.167,1,6.063,1,98.905,1,0,1,3.257,1,0.4157822916666667,1,127.66437916666666,1,494.65544620282606,0.9583333333333334,211.1144456173913,0.9583333333333334,42.69459375,1,388.89145833333333,1,398.261,1,15.877,16.592,16.872,16.537,15.753,14.992,12.793,11.046,12.793,11.046,1,1,1,1,1,1,1,1,1,1,3.378,4.634,5.171,5.771,5.537,4.302,4.407,5.242,4.407,5.242,1,1,1,1,1,1,1,1,1,1,-9999,-9999,56.6468,-9999,-9999,-9999,-9999,4.8101,52.5437,-9999,-9999,-9999,-9999,5.20262,-4.6437,1,0.452062,-4.64248,-4.62794,-4.34501,1,1,0.916667,3.89237,3.94369,4.00007,4.19412,8.5343,8.50218,8.58957,8.62275,4.67754,4.27001,4.64009,4.67701,9.1526,8.87875,9.04118,9.21602,-9999,-9999
20190823,15.624,1,397.557,213.832,1,325.162,1,6.468,1,99.511,1,0,1,2.68,1,0.33361595833333335,1,112.50829166666666,1,491.48172524365856,0.8541666666666666,314.4008919887805,0.8541666666666666,37.08409583333333,1,388.42270833333333,1,399.649,1,15.272,15.9,16.185,15.998,15.598,14.967,12.829,11.062,12.829,11.062,1,1,1,1,1,1,1,1,1,1,3.356,4.316,5.131,5.746,5.438,4.299,4.426,5.232,4.426,5.232,1,1,1,1,1,1,1,1,1,1,-9999,-9999,53.9843,-9999,-9999,-9999,-9999,4.4942,54.4443,-9999,-9999,-9999,-9999,5.12353,-4.23604,1,0.486835,-4.29596,-4.2385,-4.09279,1,1,0.958333,3.91539,3.94555,3.99317,4.19311,8.16314,8.07065,8.22363,8.33563,4.65596,4.3446,4.58846,4.65786,8.19807,7.92053,8.19308,8.27737,-9999,-9999
20190824,16.784,1,394.927,301.112,1,318.846,1,6.874,1,99.818,1,0,1,1.994,1,0.3032401666666667,1,174.0899916666667,1,686.0525352,0.8541666666666666,162.1663786097561,0.8541666666666666,49.012064583333334,1,395.88645833333334,1,396.958,1,15.251,15.631,15.792,15.613,15.367,14.893,12.854,11.09,12.854,11.09,1,1,1,1,1,1,1,1,1,1,3.334,4.093,5.088,5.697,5.447,4.266,4.406,5.186,4.406,5.186,1,1,1,1,1,1,1,1,1,1,-9999,-9999,53.9388,-9999,-9999,-9999,-9999,5.49193,86.5985,-9999,-9999,-9999,-9999,5.6768,-3.9688,1,0.442143,-4.42211,-3.96949,-3.73029,1,1,1,4.03173,4.06764,4.10394,4.18505,7.83373,7.8395,8.05605,8.3833,4.08145,3.87145,3.98218,4.08145,7.7996,7.76686,7.84709,7.9815,-9999,-9999
20190825,18.038,1,392.27,289.728,1,325.385,1,7.134,1,99.424,1,0,1,3.591,1,0.46862812499999995,1,161.10197916666667,1,618.4139311306818,0.9166666666666666,195.22216773227277,0.9166666666666666,47.90914791666666,1,405.1125,1,393.764,1,16.035,16.133,16.012,15.553,15.173,14.733,12.853,11.121,12.853,11.121,1,1,1,1,1,1,1,1,1,1,3.313,4.098,5.1,5.641,5.429,4.202,4.381,5.056,4.381,5.056,1,1,1,1,1,1,1,1,1,1,-9999,-9999,48.0875,-9999,-9999,-9999,-9999,5.28439,80.0104,-9999,-9999,-9999,-9999,5.42395,-2.72592,0.979167,0.432643,-3.04925,-2.72987,-2.28597,0.979167,0.979167,0.979167,4.15631,4.16457,4.21977,4.29336,6.46563,6.53938,6.94239,7.18982,4.13717,3.99883,4.13717,4.19715,7.29936,7.24265,7.38312,7.63631,-9999,-9999
20190826,19,1,389.588,162.645,1,371.893,1,6.801,1,98.544,1,1.6,1,4.423,1,0.6309402083333333,1,97.091975,1,326.3651602935417,1,275.0656977,1,26.999311520833334,1,410.06583333333333,1,392.846,1,16.95,16.925,16.633,15.831,15.132,14.691,12.853,11.147,12.853,11.147,1,1,1,1,1,1,1,1,1,1,3.317,4.085,5.063,5.615,5.408,4.183,4.492,5.045,4.492,5.045,1,1,1,1,1,1,1,1,1,1,-9999,-9999,30.9969,-9999,-9999,-9999,-9999,4.09767,19.0581,-9999,-9999,-9999,-9999,4.65387,-1.11858,1,0.383613,-1.12924,-1.11038,-1.09134,1,1,1,4.27196,4.26716,4.32955,4.41688,5.4012,5.34413,5.42777,5.5241,4.86155,4.75076,5.01382,5.21321,5.78868,5.77538,5.94968,6.01013,-9999,-9999
20190827,19.622,1,386.881,208.229,1,376.567,1,5.911,1,97.633,1,5.9,1,4.783,1,0.7592829166666667,1,138.2279081,1,469.08956091023805,0.875,243.45832136523808,0.875,33.52103935416666,1,412.7291666666667,1,405.846,1,17.726,17.609,17.241,16.192,15.189,14.626,12.836,11.152,12.836,11.152,1,1,1,1,1,1,1,1,1,1,4.638,8.43,5.646,5.634,5.349,4.129,4.438,4.983,4.438,4.983,1,1,1,1,1,1,1,1,1,1,-9999,-9999,63.2495,-9999,-9999,-9999,-9999,4.74831,27.4693,-9999,-9999,-9999,-9999,4.47577,-2.44885,1,0.393018,-2.49745,-2.46349,-2.33238,1,1,1,4.39384,4.24705,4.42709,4.54112,6.87519,6.73647,6.87065,6.88171,5.31412,5.27457,5.36622,5.72117,7.96945,7.95714,8.07159,8.28938,-9999,-9999
20190828,14.986,1,384.149,124.414,1,353.077,1,2.228,1,97.899,1,2.5,1,4.414,1,0.6089316666666668,1,68.95463541666668,1,349.8447298902778,0.75,316.4378565127778,0.75,21.177815541666664,1,386.63354166666676,1,405.454,1,16.097,16.713,16.847,16.286,15.322,14.635,12.823,11.158,12.823,11.158,1,1,1,1,1,1,1,1,1,1,4.387,8.114,5.753,5.642,5.358,4.118,4.295,4.94,4.295,4.94,1,1,1,1,1,1,1,1,1,1,-9999,-9999,31.8677,-9999,-9999,-9999,-9999,3.42913,-22.4077,-9999,-9999,-9999,-9999,3.68174,-2.42691,1,0.425497,-2.45833,-2.42848,-2.40795,1,1,1,4.12172,3.99359,4.12982,4.2493,6.56054,6.49651,6.59017,6.68793,5.12599,4.41253,4.92579,5.19183,6.53436,6.1387,6.51742,6.91374,-9999,-9999
20190829,17.211,1,381.393,192.473,1,337.464,1,5.49,1,98.039,1,0.3,1,4.604,1,0.6258170833333333,1,97.88710416666667,1,447.2821191378049,0.8541666666666666,243.0533709519512,0.8541666666666666,33.06558541666667,1,398.126875,1,401.504,1,15.832,16.026,16.112,15.787,15.262,14.68,12.799,11.166,12.799,11.166,1,1,1,1,1,1,1,1,1,1,4.209,7.747,5.635,5.626,5.331,4.113,4.386,4.947,4.386,4.947,1,1,1,1,1,1,1,1,1,1,-9999,-9999,70.3562,-9999,-9999,-9999,-9999,4.95405,-6.36161,-9999,-9999,-9999,-9999,4.72723,-5.05045,1,0.501791,-5.15691,-5.07339,-5.05012,1,1,1,4.60002,4.4501,4.59956,4.70615,9.6734,9.63443,9.6902,9.75627,4.96124,4.15404,4.8485,5.20345,8.36489,7.89873,8.3236,8.55562,-9999,-9999
